region,herd,cow,study_lact,herd_size,mwp,parity,milk120,calv_dt,cf,fs,cc,wpc,spc,twin,dyst,rp,vag_disch,h7
1,113,3775,1,237,49,6,,09apr1997,82,,,,2,no,no,no,no,0
1,113,3776,1,237,49,6,3885,08aug1997,65,,,,3,no,no,no,no,0
1,113,3777,1,237,49,6,4133.5,20jun1997,76,0,123,74,2,no,no,no,no,0
1,113,3778,1,237,49,6,,28jul1997,,,,,,yes,yes,yes,no,0
1,113,3779,1,237,49,5,4262.2002,08sep1996,84,0,128,79,2,no,no,no,no,0
1,113,3779,2,237,49,6,3437.1001,27oct1997,83,,,,5,no,yes,yes,no,0
1,113,3780,1,237,49,5,2857.3,26may1997,68,1,68,19,1,no,no,no,no,0
1,113,3781,1,237,49,6,3129.2,08apr1997,123,1,123,74,1,yes,yes,yes,no,0
1,113,3782,1,237,49,5,4051.5,24oct1996,124,1,124,75,1,no,no,no,no,0
1,113,3783,1,237,49,5,3595.1001,06dec1996,73,0,174,125,5,no,no,no,yes,0
1,113,3784,1,237,49,1,,15jan1997,,,,,,no,no,no,no,0
1,113,3785,1,237,49,1,,07nov1996,,,,,,no,no,no,no,0
1,113,3786,1,237,49,1,,24dec1996,,,,,,no,no,no,no,0
1,113,3787,1,237,49,1,,15sep1996,,,,,,no,no,no,no,0
1,113,3788,1,237,49,1,,06nov1996,,,,,,no,no,no,no,0
1,113,3789,1,237,49,1,,07sep1996,,,,,,no,no,no,no,0
1,113,3790,1,237,49,1,,21sep1996,,,,,,no,no,no,no,0
1,113,3791,1,237,49,1,,02sep1996,,,,,,no,no,no,no,0
1,113,3792,1,237,49,1,,06jan1997,,,,,,no,no,no,no,0
1,113,3793,1,237,49,1,,18aug1997,,,,,,no,no,no,no,0
1,114,3794,1,184,41,2,2038.6,12apr1997,69,1,69,28,1,no,no,no,no,0
1,114,3795,1,184,41,1,2134.2,27jul1997,102,0,159,118,2,no,no,no,no,0
1,114,3796,1,184,41,1,1957.6,06oct1996,76,1,76,35,1,no,no,no,no,0
1,114,3796,2,184,41,2,1743.3,24sep1997,87,1,87,46,1,no,no,no,no,0
1,114,3797,1,184,41,1,2367.7,20apr1997,74,0,225,184,4,no,no,no,no,0
1,114,3798,1,184,41,1,2109.3,30oct1997,92,1,92,51,1,no,no,no,no,0
1,114,3799,1,184,41,1,2561.8,07jul1997,124,1,124,83,1,no,no,no,no,0
1,114,3800,1,184,41,1,2605.7,20jul1997,111,1,111,70,1,no,no,no,no,0
1,114,3801,1,184,41,5,2991.3999,10may1997,54,1,54,13,1,no,yes,no,no,0
1,114,3802,1,184,41,1,,27nov1997,,,,,,no,no,no,no,0
1,114,3803,1,184,41,4,3251.3999,10dec1996,66,0,157,116,4,no,no,no,no,0
1,114,3804,1,184,41,4,3007.5,15nov1996,90,0,135,94,2,no,no,no,no,0
1,114,3805,1,184,41,1,2016.9,23oct1997,100,1,100,59,1,no,no,no,no,0
1,114,3806,1,184,41,4,2938.5,26mar1997,76,,,,6,no,yes,no,no,0
1,114,3807,1,184,41,1,1819,05oct1997,83,1,83,42,1,no,no,no,no,0
1,114,3808,1,184,41,1,1898.2,22oct1997,115,0,135,94,2,no,no,no,no,0
1,114,3809,1,184,41,1,2070.1001,13sep1996,72,1,72,31,1,no,no,no,no,0
1,114,3809,2,184,41,2,2384,05sep1997,94,0,150,109,2,no,no,no,no,0
1,114,3810,1,184,41,5,,30may1997,,,,,,no,no,no,no,0
1,114,3811,1,184,41,1,1886.2,24oct1997,136,0,186,145,2,no,no,no,no,0
1,114,3812,1,184,41,1,1614.2,17oct1997,175,,,,2,no,no,no,no,0
1,114,3813,1,184,41,1,1817.9,01oct1997,147,,,,3,no,no,yes,no,0
1,114,3814,1,184,41,1,2159.3999,19oct1997,102,0,121,80,2,no,no,no,no,0
1,114,3815,1,184,41,1,2067,19oct1997,107,0,168,127,2,no,no,no,no,0
1,114,3816,1,184,41,2,1905.7,15nov1997,87,1,87,46,1,no,no,no,no,0
1,114,3817,1,184,41,1,1758.9,26oct1997,172,,,,3,no,no,no,no,0
1,114,3818,1,184,41,1,1741.6,30oct1997,97,0,134,93,2,no,no,no,no,0
1,114,3819,1,184,41,1,2253.3,28oct1997,96,1,96,55,1,no,no,no,no,0
1,114,3820,1,184,41,3,3386.1001,07may1997,83,0,313,272,6,no,no,no,no,0
1,114,3821,1,184,41,5,2445.7,22jul1997,120,1,120,79,1,no,no,no,no,0
1,114,3822,1,184,41,5,3052.3,06may1997,60,1,60,19,1,no,no,no,no,0
1,114,3823,1,184,41,3,2098.8,14nov1997,90,1,90,49,1,no,no,no,no,0
1,114,3824,1,184,41,5,4543.8999,28apr1997,100,1,100,59,1,no,no,no,no,0
1,114,3825,1,184,41,4,2326.8,25jul1997,76,1,76,35,1,no,no,no,no,0
1,114,3826,1,184,41,1,1588.1,15nov1997,141,,,,3,no,no,no,no,0
1,114,3827,1,184,41,1,1444.1,04nov1997,228,,,,1,no,no,no,no,0
1,114,3828,1,184,41,2,2067.3,15aug1997,87,1,87,46,1,no,no,no,no,0
1,114,3829,1,184,41,1,1657.6,23nov1997,98,0,178,137,3,no,no,yes,no,0
1,114,3830,1,184,41,2,2924.2,10nov1996,118,1,118,77,1,no,no,no,no,0
1,114,3831,1,184,41,4,1790.9,17jul1997,55,1,55,14,1,no,no,no,no,0
1,114,3832,1,184,41,5,2405.8,28feb1997,77,0,159,118,3,no,no,no,no,0
1,114,3833,1,184,41,4,3363.1001,02nov1996,96,1,96,55,1,no,no,no,no,0
1,114,3833,2,184,41,5,,16nov1997,,,,,,no,no,no,no,0
1,114,3834,1,184,41,2,3957.8,09sep1996,59,0,129,88,2,no,no,no,no,0
1,114,3835,1,184,41,4,3394.6001,02nov1996,85,1,85,44,1,no,no,no,no,0
1,114,3835,2,184,41,5,3240.6001,04nov1997,90,1,90,49,1,no,no,no,no,0
1,114,3836,1,184,41,4,2384,01oct1996,86,1,86,45,1,no,no,no,no,0
1,114,3837,1,184,41,5,1807.6,20jul1997,135,1,135,94,1,no,no,no,no,0
1,114,3838,1,184,41,5,,05oct1997,140,,,,1,no,no,yes,no,0
1,114,3839,1,184,41,3,3719.6001,19jun1997,63,1,63,22,1,no,no,no,no,0
1,114,3840,1,184,41,5,,12jul1997,,,,,,no,no,no,no,0
1,114,3841,1,184,41,5,3876.8,01sep1997,96,1,96,55,1,no,no,no,no,0
1,114,3842,1,184,41,4,2768.5,01oct1996,139,,,,4,no,no,no,yes,0
1,114,3843,1,184,41,2,,04sep1997,,,,,,no,no,no,no,0
1,114,3844,1,184,41,5,3347.7,12sep1996,75,0,235,194,4,no,no,no,no,0
1,114,3845,1,184,41,1,2108.5,04dec1996,75,1,75,34,1,no,no,no,no,0
1,114,3845,2,184,41,2,2697.2,21nov1997,49,0,90,49,2,no,no,no,no,0
1,114,3846,1,184,41,4,3305.3,06jan1997,66,1,66,25,1,no,no,no,no,0
1,114,3847,1,184,41,5,3113.1001,05sep1997,73,,,,6,no,no,no,no,0
1,114,3848,1,184,41,4,3022.5,14oct1996,130,0,239,198,5,no,no,yes,no,0
1,114,3849,1,184,41,1,2116.3,12sep1996,73,1,73,32,1,no,no,no,no,0
1,114,3849,2,184,41,2,1876.4,04sep1997,149,1,149,108,1,no,no,no,no,0
1,114,3850,1,184,41,1,2293.7,09sep1996,99,1,99,58,1,no,no,no,no,0
1,114,3850,2,184,41,2,1715.2,20sep1997,59,1,59,18,1,no,no,no,no,0
1,114,3851,1,184,41,1,1661.2,16sep1996,66,1,66,25,1,no,no,no,no,0
1,114,3851,2,184,41,2,998.59998,30aug1997,86,1,86,45,1,no,no,no,no,0
1,114,3852,1,184,41,2,2854.3999,16sep1996,98,1,98,57,1,no,no,no,no,0
1,114,3852,2,184,41,3,2414,02oct1997,46,0,66,25,2,no,no,no,no,0
1,114,3853,1,184,41,1,2100,01nov1996,108,1,108,67,1,no,no,no,no,0
1,114,3853,2,184,41,2,2283,20nov1997,76,1,76,35,1,no,no,no,no,0
1,114,3854,1,184,41,4,,06feb1997,,,,,,no,yes,yes,no,0
1,114,3855,1,184,41,1,1470.7,13oct1996,67,0,156,115,3,no,no,no,no,0
1,114,3855,2,184,41,2,,24oct1997,,,,,,no,no,no,no,0
1,114,3856,1,184,41,5,3498.8,30jul1997,66,1,66,25,1,no,no,no,no,0
1,114,3857,1,184,41,1,1946.1,12oct1996,111,1,111,70,1,no,no,no,no,0
1,114,3857,2,184,41,2,2569.1001,01nov1997,91,0,155,114,2,no,no,no,no,0
1,114,3858,1,184,41,4,3326.7,09may1997,60,1,60,19,1,no,no,no,no,0
1,114,3859,1,184,41,4,2080.1001,04feb1997,56,1,56,15,1,no,no,yes,no,0
1,114,3860,1,184,41,5,2673.7,19jan1997,75,1,75,34,1,no,no,no,yes,0
1,114,3861,1,184,41,2,2115.3999,13oct1996,72,1,72,31,1,no,no,no,no,0
1,114,3861,2,184,41,3,2344.1001,05oct1997,116,0,137,96,2,no,no,no,no,0
1,114,3862,1,184,41,1,2178.3999,15apr1997,69,0,146,105,2,no,no,no,no,0
1,114,3863,1,184,41,5,3341.7,17jul1997,62,1,62,21,1,no,no,no,no,0
1,114,3864,1,184,41,4,3008.3,28jan1997,78,1,78,37,1,no,no,no,no,0
1,114,3865,1,184,41,4,3250.5,06jul1997,,,81,40,,no,no,no,no,0
1,114,3866,1,184,41,5,2441.5,10aug1997,77,,,,10,no,no,no,no,0
1,114,3867,1,184,41,2,2200,16aug1997,166,0,274,233,4,no,no,no,no,0
1,114,3868,1,184,41,4,3583,05may1997,106,1,106,65,1,no,no,no,no,0
1,114,3869,1,184,41,3,3068.3999,01jun1997,65,1,65,24,1,no,no,no,no,0
1,114,3870,1,184,41,3,2806,28jan1997,58,0,126,85,2,no,no,no,no,0
1,114,3871,1,184,41,5,2795.3999,08aug1997,81,1,81,40,1,no,no,no,no,0
1,114,3872,1,184,41,5,2910.3999,07dec1996,60,1,60,19,1,no,no,no,no,0
1,114,3872,2,184,41,6,3351.5,18nov1997,63,0,160,119,2,no,no,no,no,0
1,114,3873,1,184,41,5,2892.6001,01sep1997,110,1,110,69,1,no,no,no,no,0
1,114,3874,1,184,41,5,,28dec1996,66,0,89,48,2,no,no,no,no,0
1,114,3875,1,184,41,4,3234,24mar1997,60,0,128,87,2,no,no,no,no,0
1,114,3876,1,184,41,5,3067.5,24mar1997,78,1,78,37,1,no,no,no,no,0
1,114,3877,1,184,41,5,,07sep1997,,,,,,no,no,no,no,0
1,114,3878,1,184,41,1,1341.2,05nov1997,189,,,,2,no,no,no,no,0
1,114,3879,1,184,41,5,,08aug1997,102,,,,1,no,no,yes,yes,0
1,114,3880,1,184,41,3,3117.8999,25jul1997,83,0,269,228,3,no,no,no,no,0
1,114,3881,1,184,41,5,,23apr1997,,,,,,no,no,no,no,0
1,114,3882,1,184,41,5,2925.2,13oct1996,74,1,74,33,1,no,yes,no,yes,0
1,114,3882,2,184,41,6,3030.7,03oct1997,89,0,133,92,2,no,yes,yes,no,0
1,114,3883,1,184,41,5,3087.7,30dec1996,120,1,120,79,1,no,no,no,no,0
1,114,3884,1,184,41,1,,01apr1997,95,0,221,180,2,no,no,no,no,0
1,114,3885,1,184,41,3,2499.8999,16may1997,75,1,75,34,1,no,no,no,no,0
1,114,3886,1,184,41,5,3272.8,14sep1997,104,1,104,63,1,no,no,no,no,0
1,114,3887,1,184,41,5,,11feb1997,58,,,,1,no,no,no,no,0
1,114,3888,1,184,41,5,3149.6001,05sep1997,119,,,,5,no,no,no,no,0
1,114,3889,1,184,41,5,3255,13jun1997,100,,,,6,no,no,no,yes,0
1,114,3890,1,184,41,5,2935.2,01sep1997,94,1,94,53,1,no,no,yes,yes,0
1,114,3891,1,184,41,4,2600.5,10nov1996,84,1,84,43,1,no,no,no,no,0
1,114,3891,2,184,41,5,,09nov1997,,,,,,no,no,no,no,0
1,114,3892,1,184,41,4,3481.6001,19jun1997,144,1,144,103,1,no,no,yes,yes,0
1,114,3893,1,184,41,5,2130.8,28jan1997,85,0,150,109,3,no,no,no,no,0
1,114,3894,1,184,41,4,3623.5,23jun1997,89,0,109,68,2,no,no,no,no,0
1,114,3895,1,184,41,3,3720.1001,04may1997,60,0,100,59,3,no,yes,no,no,0
1,114,3896,1,184,41,4,2740.3,18jul1997,199,1,199,158,1,no,yes,no,no,0
1,114,3897,1,184,41,4,3324.2,10aug1997,87,1,87,46,1,no,no,no,no,0
1,114,3898,1,184,41,3,,09nov1996,,,,,,no,no,no,no,0
1,114,3899,1,184,41,4,3743.8,22jun1997,78,0,138,97,2,no,no,no,no,0
1,114,3900,1,184,41,4,3780.5,01nov1996,67,1,67,26,1,no,no,no,no,0
1,114,3900,2,184,41,5,2844.5,14oct1997,109,1,109,68,1,no,no,no,no,0
1,114,3901,1,184,41,4,3240.5,05aug1997,73,1,73,32,1,no,no,no,no,0
1,114,3902,1,184,41,4,2569.7,20nov1997,117,1,117,76,1,no,no,no,no,0
1,114,3903,1,184,41,5,3678.3,01jun1997,96,1,96,55,1,no,no,no,no,0
1,114,3904,1,184,41,3,3204.5,10jun1997,90,1,90,49,1,no,no,no,no,0
1,114,3905,1,184,41,3,3066.3,12oct1996,114,1,114,73,1,no,no,no,no,0
1,114,3905,2,184,41,4,2741.3,01nov1997,70,1,70,29,1,no,no,no,no,0
1,114,3906,1,184,41,2,2428.8,08jan1997,69,1,69,28,1,no,no,no,no,0
1,114,3907,1,184,41,3,3706.7,03sep1996,71,1,71,30,1,no,no,no,no,0
1,114,3908,1,184,41,5,2914.3999,04jun1997,86,1,86,45,1,no,no,no,no,0
1,114,3909,1,184,41,5,2709.8999,25apr1997,63,1,63,22,1,no,no,no,no,0
1,114,3910,1,184,41,4,3827.3999,09sep1997,101,0,204,163,3,no,no,no,no,0
1,114,3911,1,184,41,3,4004,10aug1997,90,0,258,217,4,no,no,no,no,0
1,114,3912,1,184,41,2,2872.5,19nov1996,51,1,51,10,1,no,no,no,no,0
1,114,3912,2,184,41,3,3123.8,19oct1997,104,0,168,127,2,no,no,no,no,0
1,114,3913,1,184,41,4,3440.3,13jul1997,62,0,267,226,4,no,no,no,no,0
1,114,3914,1,184,41,3,,28dec1996,,,194,153,,no,no,no,no,0
1,114,3915,1,184,41,3,3224.3999,16jul1997,102,1,102,61,1,no,no,no,no,0
1,114,3916,1,184,41,3,,06jul1997,,,,,,no,no,no,no,0
1,114,3917,1,184,41,3,2584.2,05apr1997,61,1,61,20,1,no,no,no,no,0
1,114,3918,1,184,41,3,2564.5,12apr1997,69,1,69,28,1,no,no,no,no,0
1,114,3919,1,184,41,4,3301.2,07may1997,62,1,62,21,1,no,no,no,no,0
1,114,3920,1,184,41,3,,20nov1996,,,,,,no,no,no,no,0
1,114,3921,1,184,41,3,2492,04feb1997,56,1,56,15,1,no,no,no,no,0
1,114,3922,1,184,41,1,2027.1,10aug1997,106,1,106,65,1,no,no,no,no,0
1,114,3923,1,184,41,1,1687.6,01sep1997,78,1,78,37,1,no,no,no,no,0
1,114,3924,1,184,41,3,3734.8999,09sep1997,88,0,251,210,6,no,no,no,no,0
1,114,3925,1,184,41,3,3425.3,13jul1997,65,0,111,70,2,no,no,no,no,0
1,114,3926,1,184,41,3,2946.1001,01dec1996,104,1,104,63,1,no,no,no,no,0
1,114,3927,1,184,41,2,3166.3999,10jun1997,70,0,122,81,2,no,no,no,no,0
1,114,3928,1,184,41,3,3278,16mar1997,56,0,93,52,2,no,no,no,no,0
1,114,3929,1,184,41,3,2497.2,08may1997,93,1,93,52,1,no,no,no,no,0
1,114,3930,1,184,41,3,3106.5,07feb1997,53,0,181,140,3,no,no,no,no,0
1,114,3931,1,184,41,3,3092.2,23may1997,123,0,200,159,3,no,no,no,no,0
1,114,3932,1,184,41,3,3589.3,07oct1996,93,1,93,52,1,no,no,no,no,0
1,114,3932,2,184,41,4,3654.3,22oct1997,100,0,141,100,2,no,no,no,no,0
1,114,3933,1,184,41,1,1589.9,27jul1997,81,1,81,40,1,no,no,no,no,0
1,114,3934,1,184,41,3,2621.3,08aug1997,70,1,70,29,1,no,no,no,no,0
1,114,3935,1,184,41,2,2482,25may1997,102,1,102,61,1,no,no,no,no,0
1,114,3936,1,184,41,2,,23may1997,,,,,,no,no,no,no,0
1,114,3937,1,184,41,4,3415.1001,16apr1997,49,1,49,8,1,no,no,no,no,0
1,114,3938,1,184,41,2,2743.6001,05apr1997,92,0,188,147,3,no,no,no,no,0
1,114,3939,1,184,41,3,,01may1997,,,,,,no,no,no,no,0
1,114,3940,1,184,41,2,3015.3,23jun1997,89,1,89,48,1,no,no,no,no,0
1,114,3941,1,184,41,2,,08may1997,96,1,96,55,1,no,no,no,no,0
1,114,3942,1,184,41,2,2072.2,13may1997,90,0,131,90,2,no,no,no,no,0
1,114,3943,1,184,41,2,2768.1001,30aug1997,109,0,215,174,3,no,no,no,yes,0
1,114,3944,1,184,41,2,2860.6001,27jul1997,96,1,96,55,1,no,no,no,no,0
1,114,3945,1,184,41,1,,06aug1997,,,,,,no,no,no,no,0
1,114,3946,1,184,41,1,2614.2,13jul1997,76,0,118,77,2,no,no,no,no,0
1,114,3947,1,184,41,1,2340.3,27jul1997,75,0,217,176,2,no,no,no,no,0
1,114,3948,1,184,41,1,2015.6,14oct1996,64,0,203,162,3,no,no,no,no,0
1,114,3949,1,184,41,2,2591.6001,30sep1997,112,1,112,71,1,no,no,no,no,0
1,114,3950,1,184,41,2,3400.1001,13jul1997,60,1,60,19,1,no,no,no,no,0
1,114,3951,1,184,41,2,1783.8,28jun1997,88,1,88,47,1,no,no,no,no,0
1,114,3952,1,184,41,2,2721.3,05sep1997,137,0,180,139,2,no,no,no,no,0
1,114,3953,1,184,41,1,1895.4,30aug1997,91,0,240,199,4,no,no,no,no,0
1,114,3954,1,184,41,1,,12sep1996,,,,,,no,no,no,no,0
1,114,3955,1,184,41,1,3020.8999,07oct1996,94,0,121,80,2,no,no,no,no,0
1,114,3955,2,184,41,2,3090.8,13nov1997,131,,,,2,no,no,no,no,0
1,114,3956,1,184,41,1,2562.3999,13sep1996,79,1,79,38,1,no,no,no,no,0
1,114,3956,2,184,41,2,2377,07sep1997,175,1,175,134,1,no,no,no,no,0
1,114,3957,1,184,41,1,1940.8,01oct1996,52,0,125,84,2,no,no,no,no,0
1,114,3958,1,184,41,1,2222.3999,26jul1997,107,1,107,66,1,no,no,no,no,0
1,114,3959,1,184,41,1,2159.2,20nov1996,77,,,,4,no,no,no,no,0
1,114,3960,1,184,41,1,1886.4,01apr1997,57,1,57,16,1,no,no,no,no,0
1,114,3961,1,184,41,4,,10sep1997,132,,,,2,no,no,no,no,0
1,114,3962,1,184,41,4,2027.5,16sep1996,114,,,,1,no,no,no,no,0
1,114,3962,2,184,41,5,1935,17oct1997,167,,,,2,no,no,no,no,0
1,114,3963,1,184,41,5,2223.8999,24jun1997,65,1,65,24,1,no,no,no,no,0
1,114,3964,1,184,41,5,2271,19mar1997,82,0,175,134,2,no,no,no,no,0
1,114,3965,1,184,41,4,2113.3,24apr1997,49,0,150,109,3,no,no,no,no,0
1,114,3966,1,184,41,5,,10dec1996,,,,,,no,no,no,no,0
1,114,3967,1,184,41,5,1692.6,24mar1997,53,0,154,113,3,no,no,no,no,0
1,114,3968,1,184,41,4,1938.5,27dec1996,62,0,82,41,2,no,no,no,no,0
1,114,3969,1,184,41,5,,18apr1997,102,1,102,61,1,no,no,no,no,0
1,114,3970,1,184,41,5,1783.7,27feb1997,50,0,116,75,2,no,no,no,no,0
1,114,3971,1,184,41,4,2127.1001,20aug1997,93,,,,4,no,no,no,no,0
1,114,3972,1,184,41,4,,07sep1997,,,,,,no,no,no,no,0
1,114,3973,1,184,41,4,2063,01oct1996,52,1,52,11,1,no,no,no,no,0
1,114,3973,2,184,41,5,,04sep1997,,,,,,no,no,no,no,0
1,114,3974,1,184,41,5,1644.3,25may1997,66,1,66,25,1,no,no,no,no,0
1,114,3975,1,184,41,4,1832.2,07dec1996,84,1,84,43,1,no,no,no,no,0
1,114,3976,1,184,41,4,1994.3,04feb1997,74,0,145,104,2,no,no,no,no,0
1,114,3977,1,184,41,5,1798.1,19jun1997,94,0,131,90,2,no,no,no,no,0
1,114,3978,1,184,41,5,2300.1001,13jul1997,69,1,69,28,1,no,no,no,no,0
1,114,3979,1,184,41,5,2219.5,02jun1997,96,1,96,55,1,no,no,no,no,0
1,114,3980,1,184,41,4,,25oct1996,,,,,,no,no,no,no,0
1,114,3981,1,184,41,4,1900.2,24jun1997,83,1,83,42,1,no,no,no,yes,0
1,114,3982,1,184,41,5,2182.2,08jun1997,89,1,89,48,1,no,no,no,no,0
1,114,3983,1,184,41,4,,15oct1996,101,1,101,60,1,no,no,no,no,0
1,114,3983,2,184,41,5,2239.2,29oct1997,93,1,93,52,1,no,no,no,no,0
1,114,3984,1,184,41,4,2273.1001,21apr1997,110,0,240,199,3,no,no,no,no,0
1,114,3985,1,184,41,5,1818.3,09sep1997,142,0,208,167,2,no,no,no,no,0
1,114,3986,1,184,41,4,,11jun1997,94,,,,1,no,no,no,no,0
1,114,3987,1,184,41,2,1984.4,20jul1997,178,1,178,137,1,no,no,no,no,0
1,114,3988,1,184,41,2,1939.5,12sep1996,153,1,153,112,1,no,no,no,no,0
1,114,3989,1,184,41,3,2008.3,20jun1997,89,1,89,48,1,no,no,no,no,0
1,114,3990,1,184,41,3,,16jul1997,,,,,,no,no,no,no,0
1,114,3991,1,184,41,3,,05feb1997,100,1,100,59,1,no,no,no,no,0
1,114,3992,1,184,41,3,,26jul1997,,,,,,no,no,no,no,0
1,114,3993,1,184,41,2,1905.8,17apr1997,79,1,79,38,1,no,no,no,no,0
1,114,3994,1,184,41,1,,04may1997,72,1,72,31,1,no,no,no,no,0
1,114,3995,1,184,41,3,2696.5,07oct1996,118,1,118,77,1,no,no,no,no,0
1,114,3995,2,184,41,4,2252.1001,18nov1997,107,1,107,66,1,no,no,no,no,0
1,114,3996,1,184,41,2,2086.3999,30jun1997,73,1,73,32,1,no,no,yes,no,0
1,114,3997,1,184,41,2,2528.8999,01aug1997,148,1,148,107,1,no,no,no,no,0
1,114,3998,1,184,41,1,1972.5,26jun1997,74,,,,3,no,yes,yes,no,0
1,114,3999,1,184,41,1,2027.5,16sep1996,70,1,70,29,1,no,no,no,no,0
1,114,3999,2,184,41,2,1343.7,04sep1997,86,1,86,45,1,no,no,no,no,0
1,114,4000,1,184,41,1,1803.4,10oct1996,52,0,97,56,2,no,no,no,no,0
1,114,4000,2,184,41,2,1822.3,22oct1997,127,1,127,86,1,no,no,no,no,0
1,114,4001,1,184,41,1,1853.5,16sep1996,212,1,212,171,1,no,no,no,no,0
1,114,4002,1,184,41,1,1513.9,14oct1996,121,,,,2,no,no,no,no,0
1,114,4003,1,184,41,1,1630.8,20nov1996,118,1,118,77,1,no,no,no,no,0
1,114,4004,1,184,41,1,1584,01sep1996,62,0,72,31,2,no,no,no,no,0
1,114,4004,2,184,41,2,1641.2,08aug1997,102,1,102,61,1,no,no,no,no,0
1,114,4005,1,184,41,1,1244.2,06oct1996,88,1,88,47,1,no,no,no,no,0
1,114,4005,2,184,41,2,1542.3,10oct1997,114,1,114,73,1,no,no,no,no,0
1,114,4006,1,184,41,1,1598.3,23oct1997,99,1,99,58,1,no,no,no,no,0
1,114,4007,1,184,41,1,1492.9,20jul1997,56,1,56,15,1,no,no,no,no,0
1,114,4008,1,184,41,1,1248.2,21jul1997,105,1,105,64,1,no,no,yes,no,0
1,114,4009,1,184,41,1,1437.3,04nov1997,71,1,71,30,1,no,no,no,no,0
1,114,4010,1,184,41,1,1844,15nov1997,71,1,71,30,1,no,no,no,no,0
1,114,4011,1,184,41,1,1724.5,30oct1997,92,1,92,51,1,no,no,no,no,0
1,114,4012,1,184,41,1,,18oct1997,,,,,,no,no,no,no,0
1,114,4013,1,184,41,1,,28oct1997,,,,,,no,no,no,no,0
1,114,4014,1,184,41,3,3263.3999,18jan1997,54,1,54,13,1,no,no,no,no,0
1,114,4015,1,184,41,3,2578.2,24feb1997,91,0,258,217,5,no,no,no,no,0
1,114,4016,1,184,41,3,3899.7,12jun1997,118,0,141,100,2,no,no,no,no,0
1,114,4017,1,184,41,3,3244.7,26jul1997,94,1,94,53,1,no,no,no,no,0
1,114,4018,1,184,41,3,3080.5,21sep1997,96,1,96,55,1,no,no,no,no,0
1,115,4019,1,221,14,3,3325.3,20oct1997,48,0,92,78,3,no,no,no,no,0
1,115,4020,1,221,14,2,2818.3,20nov1996,54,1,54,40,1,no,no,no,no,0
1,115,4020,2,221,14,3,,20oct1997,,,,,,no,no,no,no,0
1,115,4021,1,221,14,3,2959.1001,01jun1997,50,0,134,120,4,no,no,no,no,0
1,115,4022,1,221,14,3,2699.6001,06jun1997,53,0,84,70,2,no,no,no,no,0
1,115,4023,1,221,14,3,3284,15jul1997,90,1,90,76,1,no,no,no,no,0
1,115,4024,1,221,14,3,3071.3,11sep1997,78,1,78,64,1,no,no,no,no,0
1,115,4025,1,221,14,2,2793.6001,13dec1996,88,0,104,90,2,no,no,no,no,0
1,115,4026,1,221,14,3,2960,04apr1997,51,1,51,37,1,no,no,no,no,0
1,115,4027,1,221,14,2,2623,06mar1997,74,1,74,60,1,no,no,no,no,0
1,115,4028,1,221,14,2,3166.7,09dec1996,78,1,78,64,1,no,no,yes,no,0
1,115,4029,1,221,14,2,3346.5,28sep1996,167,1,167,153,1,no,no,no,no,0
1,115,4030,1,221,14,3,2326.2,03may1997,52,1,52,38,1,no,no,no,no,0
1,115,4031,1,221,14,3,,05may1997,83,,,,2,no,no,yes,no,0
1,115,4032,1,221,14,3,3135.7,06feb1997,22,0,93,79,4,no,no,no,no,0
1,115,4033,1,221,14,2,2438.6001,12feb1997,41,0,86,72,2,no,no,yes,no,0
1,115,4034,1,221,14,2,2808.3,31mar1997,45,,,,8,no,no,no,no,0
1,115,4035,1,221,14,3,2920.8,05nov1997,58,0,163,149,4,no,no,no,no,0
1,115,4036,1,221,14,2,3514.6001,03mar1997,61,0,115,101,3,no,no,no,no,0
1,115,4037,1,221,14,3,3334.3,24jun1997,41,0,243,229,8,no,no,no,no,0
1,115,4038,1,221,14,3,3448.5,01jun1997,52,0,166,152,2,no,no,no,no,0
1,115,4039,1,221,14,1,2904.1001,20jun1997,48,0,77,63,2,no,no,no,no,0
1,115,4040,1,221,14,1,,01jan1997,178,0,207,193,2,no,no,no,no,0
1,115,4041,1,221,14,3,2934,05may1997,83,,,,7,no,no,yes,no,0
1,115,4042,1,221,14,2,2414,08nov1996,41,,,,3,no,no,no,no,0
1,115,4043,1,221,14,2,3548.6001,13jan1997,112,0,218,204,2,no,no,no,no,0
1,115,4044,1,221,14,3,2665.2,15may1997,,,106,92,,no,no,yes,no,0
1,115,4045,1,221,14,2,3031.1001,07nov1996,21,0,63,49,3,no,no,no,no,0
1,115,4046,1,221,14,2,4318.8999,26sep1996,63,1,63,49,1,no,no,no,no,0
1,115,4046,2,221,14,3,3276.3,12sep1997,86,1,86,72,1,no,no,no,no,0
1,115,4047,1,221,14,2,3094.2,01jan1997,41,0,109,95,2,no,no,no,no,0
1,115,4048,1,221,14,2,,27jan1997,,,,,,no,no,no,no,0
1,115,4049,1,221,14,2,3130.3,08nov1996,178,,,,7,no,no,no,no,0
1,115,4050,1,221,14,3,2960.3,18apr1997,123,1,123,109,1,no,no,yes,no,0
1,115,4051,1,221,14,3,2774.3999,31aug1997,136,0,236,222,5,no,no,no,no,0
1,115,4052,1,221,14,3,,20jun1997,,,,,,no,no,no,no,0
1,115,4053,1,221,14,2,3343,29nov1996,57,0,183,169,5,no,no,no,no,0
1,115,4054,1,221,14,2,2857.8999,05nov1996,20,0,45,31,2,no,no,no,no,0
